$sig_U_00_up
    Row.names         V1       V2       V3 1_hab00_mean 2_uncut_mean     theta      prob    log2FC
1066   ML07555a   ML07555a         OSBP 1.11e-108   107.496667 9.760333e+01 0.3322612 0.9583183  0.13928960
1953  ML234558a  ML234558a         PHB2 1.42e-122   229.506667 2.083867e+02 0.7182358 0.9862844  0.13927309
41    ML002121a  ML002121a       CHMP4B  3.03e-69    59.196667 5.375667e+01 0.3060691 0.9511716  0.13907226
1015  ML072819a  ML072819a        CPNE1 9.75e-137    96.503333 8.765333e+01 0.4287039 0.9755647  0.13876982
643    ML04202a   ML04202a        MRPS6  3.23e-05    79.880000 7.255667e+01 0.3410490 0.9604119  0.13872615
605    ML03875a   ML03875a       ZFAND5  1.19e-43   403.776667 3.668100e+02 0.5622612 0.9817953  0.13852457
54    ML002638a  ML002638a         ACY1 1.38e-108   137.803333 1.252167e+02 0.4205279 0.9739194  0.13818418
300    ML01625a   ML01625a        EEF1D  2.37e-35   636.283333 5.782800e+02 0.9172517 0.9978823  0.13790113
2156  ML329516a  ML329516a         HYPK  1.76e-14   230.713333 2.097200e+02 0.4891094 0.9799194  0.13763693
1896   ML21935a   ML21935a      SULT1B1  3.54e-43    87.623333 7.965667e+01 0.3237740 0.9558743  0.13751999
1200  ML090125a  ML090125a      CSNK1G2  0.00e+00   167.836667 1.525800e+02 0.4868878 0.9797414  0.13749206
1242  ML094335a  ML094335a       UBE2J2  1.98e-88   116.583333 1.060067e+02 0.3857670 0.9651587  0.13720656
559   ML034338a  ML034338a      COL27A1  6.30e-25   240.043333 2.183933e+02 0.3113181 0.9524312  0.13636605
380   ML021126a  ML021126a        SERP2  8.03e-20   343.186667 3.124200e+02 0.5137407 0.9768527  0.13550669
289    ML01568a   ML01568a         MYRF  1.75e-94    91.533333 8.333000e+01 0.3271449 0.9568541  0.13546124
563    ML03454a   ML03454a        RPL27  1.33e-61   795.206667 7.240067e+02 0.7090017 0.9886524  0.13532687
955   ML068124a  ML068124a        AHSA1  1.26e-78   180.076667 1.639833e+02 0.5184255 0.9775827  0.13506206
1862   ML21626a   ML21626a         NOP2  1.05e-11    88.990000 8.106667e+01 0.2996441 0.9500764  0.13453440
620    ML03977a   ML03977a       MYL12B  1.50e-54   675.586667 6.155567e+02 0.9554632 0.9943876  0.13424918
1411  ML120742a  ML120742a       SPRED1  2.25e-05    79.323333 7.228000e+01 0.3512424 0.9619108  0.13414880
1616  ML154193a  ML154193a       ZRANB2  2.59e-52   403.566667 3.677800e+02 0.6992198 0.9910591  0.13396399
677    ML04521a   ML04521a        FLOT2 5.11e-169   431.670000 3.935067e+02 0.7645493 0.9907156  0.13354075
2178   ML34633a   ML34633a        VPS29  4.24e-98   179.003333 1.633067e+02 0.5731845 0.9830754  0.13240277
1593   ML15041a   ML15041a        AS3MT 4.34e-110   148.636667 1.356533e+02 0.4710070 0.9767846  0.13186555
1966   ML24331a   ML24331a       SCAMP1  9.35e-56   159.886667 1.459900e+02 0.5053808 0.9774056  0.13118008
966    ML06913a   ML06913a       NDUFS1  0.00e+00    94.236667 8.608667e+01 0.3291255 0.9574299  0.13049870
2183  ML348720a  ML348720a       DYNLT1  9.60e-65   140.566667 1.284267e+02 0.3456432 0.9611757  0.13030972
968   ML069719a  ML069719a        EIF3D  0.00e+00   284.593333 2.603267e+02 0.6711204 0.9911979  0.12857876
1784   ML19987a   ML19987a       DYNLL2  4.41e-62  2174.070000 1.989110e+03 0.5877376 0.9842141  0.12827533
1575  ML148927a  ML148927a        HMCN2  7.21e-13   173.243333 1.586700e+02 0.3028459 0.9505433  0.12677046
1134   ML08307a   ML08307a         DYSF  0.00e+00    96.743333 8.861000e+01 0.3541907 0.9622764  0.12669273
964   ML069126a  ML069126a        RBM39 3.16e-126   103.460000 9.476333e+01 0.3346121 0.9589510  0.12667224
1565  ML148517a  ML148517a         ACTB  0.00e+00   128.630000 1.178367e+02 0.3783492 0.9641072  0.12643863
1840   ML20891a   ML20891a      TSPAN33  8.94e-58    84.723333 7.762667e+01 0.3369628 0.9595392  0.12620701
987   ML070815a  ML070815a        NOVA2  3.94e-25   510.413333 4.681467e+02 0.8367979 0.9949589  0.12470543
1489   ML13582a   ML13582a       CCDC25  8.30e-70   188.923333 1.735000e+02 0.3747088 0.9639500  0.12286523
1080   ML07743a   ML07743a       ELOVL3  3.37e-46   113.843333 1.045600e+02 0.3131919 0.9529239  0.12271876
244   ML012033a  ML012033a         CIB1  7.68e-42   165.923333 1.524533e+02 0.4735752 0.9771620  0.12214909
2142   ML32214a   ML32214a       UNC119  3.10e-89   113.403333 1.042100e+02 0.3388371 0.9599664  0.12196932
1863  ML216312a  ML216312a        PRDX1  7.90e-86   236.110000 2.170333e+02 0.4282426 0.9754874  0.12154251
555   ML034334a  ML034334a       COL4A6 1.30e-168   907.203333 8.339933e+02 0.3504212 0.9618093  0.12139009
1101   ML07971a   ML07971a       UQCRC2  5.84e-28   314.210000 2.889800e+02 0.6683706 0.9909802  0.12075945
2208   ML35936a   ML35936a         ETF1  0.00e+00   242.040000 2.226900e+02 0.4203460 0.9738774  0.12020872
717    ML04796a   ML04796a        RPS13  2.79e-90  2246.203333 2.066733e+03 0.6088779 0.9856672  0.12013628
2080  ML283510a  ML283510a        RARS1  0.00e+00   104.256667 9.597000e+01 0.3403451 0.9602747  0.11948424
1453   ML13028a   ML13028a        HSPA9  0.00e+00   415.206667 3.824133e+02 0.7933402 0.9904863  0.11869678
2266   ML44427a   ML44427a        CWC15  1.05e-73    87.236667 8.036000e+01 0.3106013 0.9522456  0.11845708
1695  ML174735a  ML174735a        ACTG1  0.00e+00   642.160000 5.917467e+02 0.4478124 0.9766862  0.11795313
1566  ML148523a  ML148523a        HMGB1  2.83e-17   125.740000 1.159333e+02 0.4299432 0.9757479  0.11714824
99     ML00502a   ML00502a       TAGLN3  3.14e-13   433.726667 4.000533e+02 0.4665534 0.9764087  0.11659380
1676   ML17031a   ML17031a        GNG10  1.56e-09   455.046667 4.201267e+02 0.4242253 0.9747365  0.11519015
2033  ML271531a  ML271531a        CAPZB 3.25e-134   111.446667 1.031400e+02 0.3670339 0.9636821  0.11174952
49     ML00227a   ML00227a        CALM2  1.70e-22   166.936667 1.545967e+02 0.3497184 0.9617212  0.11079166
208    ML01004a   ML01004a         ACO2  0.00e+00   203.550000 1.885100e+02 0.5008778 0.9783899  0.11074216
1812   ML20395a   ML20395a       EEF1A2  0.00e+00 11369.503333 1.053317e+04 1.3616823 1.0000000  0.11022955
1548   ML14587a   ML14587a       RPS27L  9.37e-44  5570.720000 5.162630e+03 0.6097001 0.9857851  0.10975760
14    ML000720a  ML000720a      ZFP36L1  5.90e-45   151.216667 1.401633e+02 0.3515899 0.9619538  0.10950817
301    ML01626a   ML01626a        EEF1D  1.03e-36  1974.100000 1.831780e+03 0.3750501 0.9639611  0.10794883
1761   ML19066a   ML19066a      NDUFA12  5.45e-26   220.980000 2.050933e+02 0.4491217 0.9766725  0.10763521
541   ML033234a  ML033234a        RIBC2  1.98e-80   157.993333 1.466667e+02 0.3025150 0.9504900  0.10732266
2103   ML30072a   ML30072a       YTHDF2  7.78e-97   153.126667 1.422367e+02 0.3878760 0.9656708  0.10643213
71     ML00334a   ML00334a        EIF3J  2.95e-05   179.520000 1.667700e+02 0.3877093 0.9656257  0.10628479
2258  ML434314a  ML434314a         RGS4  6.79e-20   223.136667 2.075567e+02 0.4023109 0.9697678  0.10442233
1674   ML16909a   ML16909a      SNRNP70  2.48e-71   151.000000 1.406567e+02 0.3535854 0.9622009  0.10237062
472    ML03001a   ML03001a        COX5B  2.68e-04   641.893333 5.981533e+02 0.5418031 0.9823828  0.10181822
8      ML00062a   ML00062a        PSMA2 2.57e-134   234.293333 2.184900e+02 0.4532592 0.9765930  0.10074865
793   ML053014a  ML053014a         STOM  2.13e-86   266.890000 2.489200e+02 0.3616738 0.9631997  0.10056310
2170   ML34223a   ML34223a        PSMC5  0.00e+00   442.443333 4.128800e+02 0.5381549 0.9822780  0.09977016
1324  ML105422a  ML105422a        PSMC4  0.00e+00   152.216667 1.421367e+02 0.4054033 0.9704846  0.09884756
368   ML020046a  ML020046a      CCDC173  1.49e-62   152.233333 1.421733e+02 0.3051474 0.9509738  0.09863340
1935   ML23068a   ML23068a         NRAS  6.08e-92   274.096667 2.560867e+02 0.3294329 0.9575194  0.09805264
1233   ML09353a   ML09353a         SSR2  1.22e-38   455.293333 4.254133e+02 0.5359391 0.9820535  0.09793108
724    ML04825a   ML04825a        SCN2A  3.02e-04   304.166667 2.843300e+02 0.4231625 0.9745141  0.09729573
877   ML061718a  ML061718a        NOVA2  1.94e-21   318.490000 2.977700e+02 0.3811716 0.9643771  0.09704966
1572   ML14886a   ML14886a       HNRNPK  1.58e-10   154.743333 1.448967e+02 0.3484732 0.9615635  0.09485285
576    ML03504a   ML03504a         CCT8  0.00e+00   400.526667 3.754000e+02 0.5735434 0.9831211  0.09346965
2238   ML40861a   ML40861a        EEF1G  8.29e-71   919.903333 8.626133e+02 0.4937165 0.9797435  0.09276825
875   ML061710a  ML061710a       SUCLG1 3.02e-143   415.943333 3.900600e+02 0.7850986 0.9888697  0.09269093
698   ML046515a  ML046515a     ATP6V1B2  0.00e+00   176.076667 1.652267e+02 0.3209286 0.9550596  0.09175719
986   ML070814a  ML070814a        NOVA2  4.72e-33   149.963333 1.407800e+02 0.3118790 0.9525773  0.09116741
2028  ML270535a  ML270535a         VAPA  3.81e-52   229.743333 2.159700e+02 0.3768971 0.9640307  0.08919207
418   ML024112a  ML024112a         PIM1  1.84e-56   570.180000 5.366467e+02 0.5330815 0.9815733  0.08744492
938   ML066513a  ML066513a         CYC1  7.30e-61   305.090000 2.871667e+02 0.4955659 0.9794914  0.08734660
1538   ML14308a   ML14308a        FUBP1  7.15e-20   807.330000 7.600933e+02 1.0716093 0.9935673  0.08698192
45    ML002210a  ML002210a      UQCRFS1  1.66e-62   361.373333 3.408367e+02 0.5076442 0.9770344  0.08440950
981   ML070251a  ML070251a        PSMD6 9.81e-157   191.316667 1.808433e+02 0.3891001 0.9660033  0.08122215
59     ML00303a   ML00303a        COTL1  9.02e-25   443.200000 4.189433e+02 0.3660833 0.9636130  0.08120276
171    ML00801a   ML00801a         CCT3  0.00e+00   542.066667 5.126633e+02 0.7753894 0.9888108  0.08045858
1905  ML221324a  ML221324a        RPL22  6.60e-33  2202.443333 2.084583e+03 0.7478428 0.9910618  0.07934585
878   ML062220a  ML062220a         SKP1  2.23e-86   296.863333 2.811967e+02 0.3678338 0.9637255  0.07821942
386    ML02164a   ML02164a        U2AF2 1.10e-150   173.216667 1.641667e+02 0.3621509 0.9632513  0.07741653
1021   ML07306a   ML07306a        GSPT1  0.00e+00   365.623333 3.466567e+02 0.3324138 0.9583605  0.07685064
110   ML005325a  ML005325a       EIF2S1 1.72e-135   358.373333 3.399233e+02 0.5395588 0.9823524  0.07625389
1680  ML172115a  ML172115a        ABCE1  0.00e+00   311.656667 2.959500e+02 0.3215727 0.9552426  0.07460412
1121  ML082119a  ML082119a          MVP  0.00e+00   590.310000 5.609367e+02 0.3735281 0.9639204  0.07363489
1677   ML17038a   ML17038a         BTF3  8.73e-58  1275.816667 1.213797e+03 0.3953188 0.9678575  0.07189427
1714   ML17595a   ML17595a        YWHAZ 8.88e-104  1062.143333 1.012027e+03 0.9049305 0.9958769  0.06973116
652   ML043311a  ML043311a         MSI2  3.58e-27   365.670000 3.484567e+02 0.3814062 0.9644052  0.06956301
896    ML06364a   ML06364a        H2AZ1  1.31e-73   286.186667 2.729333e+02 0.3595554 0.9629512  0.06840786
82     ML00402a   ML00402a     ATP6V1E1  1.05e-76   210.106667 2.008667e+02 0.3037762 0.9507106  0.06488377
1567  ML148534a  ML148534a         RPL8 9.94e-141  3029.406667 2.897180e+03 0.6714873 0.9912207  0.06438594
5      ML00017a   ML00017a         EEF2  0.00e+00  2586.953333 2.474343e+03 0.7119654 0.9877716  0.06420833
1965   ML24281a   ML24281a       TUBB2B  0.00e+00   616.320000 5.899900e+02 0.3105856 0.9522416  0.06298911
1855   ML21405a   ML21405a        NOVA2  8.25e-26   436.970000 4.198633e+02 0.3671747 0.9636898  0.05761443
295   ML015750a  ML015750a         CCT4  0.00e+00   523.186667 5.027833e+02 0.5850144 0.9841237  0.05738895
200    ML00958a   ML00958a         RPS6  1.09e-77  2253.736667 2.169223e+03 0.4116827 0.9718627  0.05514036
1569  ML148539a  ML148539a        RPS25  9.46e-32  5278.606667 5.082273e+03 0.5204642 0.9780811  0.05468320
1252   ML09539a   ML09539a      SLC25A5  2.40e-96  2393.320000 2.307027e+03 0.5837300 0.9840602  0.05297863
625    ML04011a   ML04011a     HSP90AA1  0.00e+00  1751.553333 1.692340e+03 0.3791709 0.9641748  0.04961548
1790  ML200242a  ML200242a       ATP5PB  6.74e-32   536.130000 5.193767e+02 0.3340816 0.9588110  0.04580166
132   ML006118a  ML006118a        RPS3A 2.13e-128  3336.066667 3.235033e+03 0.4023609 0.9697802  0.04436754
1617  ML154196a  ML154196a        RPL32  2.61e-68  4435.203333 4.336873e+03 0.4906255 0.9799332  0.03234494
1299  ML102253a  ML102253a         RPS8  3.28e-96  4557.113333 4.464537e+03 0.5450085 0.9822553  0.02960979
190   ML009129a  ML009129a        RPL26  1.76e-65  3857.786667 3.789610e+03 0.3516075 0.9619560  0.02572398

$sig_06_12_down
   Row.names        V1      V2        V3 1_hab12_mean 2_hab06_mean      theta      prob     log2FC
20  ML10193a  ML10193a KIRREL2  3.07e-06    3.7333333    23.836667 -1.3608751 0.9868964 -2.6746463
14 ML040510a ML040510a   HMCN1  3.30e-14    0.3766667     1.966667 -0.8506295 0.9567723 -2.3843922
39 ML458328a ML458328a  VPS13C  6.53e-07    5.7466667    19.250000 -1.4596667 0.9530127 -1.7440612
29  ML15659a  ML15659a     HGF  3.52e-16   41.0266667   107.823333 -1.2299873 0.9595320 -1.3940356
31  ML17476a  ML17476a    TNXB  2.89e-04  108.9166667   250.800000 -1.3462226 0.9938369 -1.2033126
3  ML003221a ML003221a   SVEP1  4.03e-10   54.8833333   110.593333 -1.3248386 0.9844448 -1.0108244
26 ML150419a ML150419a    CTSV  3.29e-40  335.1633333   668.136667 -2.1424713 1.0000000 -0.9952789
16  ML05514a  ML05514a    CTSK  2.60e-32 1524.3800000  2950.090000 -2.1026150 1.0000000 -0.9525364
10 ML021112a ML021112a   SVEP1  6.66e-05   48.0966667    92.826667 -1.3432751 0.9930335 -0.9486024
23  ML11696a  ML11696a   KCNB1  2.14e-17   24.6400000    47.166667 -0.8399460 0.9501687 -0.9367654
36 ML327428a ML327428a    NID2  6.67e-15   59.1166667   111.610000 -1.4962282 0.9834445 -0.9168295
27 ML154157a ML154157a    CTSH  7.13e-19  627.3766667  1156.553333 -1.4369843 0.9741379 -0.8824280
15 ML053618a ML053618a   RPLP2  2.05e-25 2183.5333333  3838.876667 -1.3455635 0.9936886 -0.8140197
37  ML35608a  ML35608a    CTSK  3.48e-37  355.1466667   593.883333 -1.5506761 0.9999478 -0.7417646
32 ML199832a ML199832a    CTSL  1.45e-36  455.3066667   750.940000 -1.2557108 0.9740511 -0.7218591
4  ML004510a ML004510a    CTSV  3.04e-31  667.1366667  1094.500000 -1.1526027 0.9634097 -0.7142177
21  ML10439a  ML10439a     TTN  7.84e-05  252.4333333   410.746667 -1.1948744 0.9939841 -0.7023464
9  ML017938a ML017938a ZNF512B  1.00e-03  622.5366667  1007.630000 -1.2346161 0.9586190 -0.6947353
17 ML065711a ML065711a    CTSH  1.75e-13   41.1900000    65.613333 -0.8570154 0.9542600 -0.6716949
18 ML073279a ML073279a HTATIP2  1.49e-50   44.1666667    67.890000 -1.1830127 0.9909319 -0.6202411
1  ML003020a ML003020a    CTSH  1.60e-04  113.2333333   173.036667 -1.2382124 0.9596118 -0.6117791
13 ML034337a ML034337a  COL4A6 4.12e-151  458.9466667   699.516667 -1.5419973 0.9999952 -0.6080319
25  ML15008a  ML15008a     BPI  7.42e-33 1424.2366667  2154.300000 -1.3410841 0.9921301 -0.5970303
6  ML011718a ML011718a    PLAT  1.94e-19  406.9033333   590.913333 -0.8465875 0.9559823 -0.5382605
8   ML01321a  ML01321a  LOXHD1  3.49e-06  175.3366667   251.003333 -1.4053047 0.9524303 -0.5175788
24 ML138321a ML138321a   SSNA1  1.40e-45   45.6033333    64.636667 -0.8601787 0.9516858 -0.5032135
2  ML003220a ML003220a   HYDIN  9.98e-06  162.7766667   230.280000 -1.4393819 0.9772631 -0.5004952
28 ML156514a ML156514a   GNAI2 2.05e-178  203.9333333   277.440000 -1.1799735 0.9890937 -0.4440782
12 ML034334a ML034334a  COL4A6 1.30e-168  673.6433333   907.203333 -1.1596735 0.9727800 -0.4294410
34  ML19987a  ML19987a  DYNLL2  4.41e-62 1652.6200000  2174.070000 -1.8095419 1.0000000 -0.3956434
30  ML17031a  ML17031a   GNG10  1.56e-09  356.7066667   455.046667 -1.2479815 0.9676215 -0.3512763
7  ML012511a ML012511a    SOD2 7.26e-105  176.4833333   216.556667 -1.2962391 0.9956764 -0.2952126
11  ML02968a  ML02968a   PSMA7 2.97e-127  256.5266667   310.846667 -1.1490851 0.9581443 -0.2770943
5   ML00554a  ML00554a    PSAP  7.66e-11  179.3033333   215.806667 -1.1872431 0.9929794 -0.2673371
19 ML077224a ML077224a    TPM4  4.56e-18  880.0200000  1044.860000 -1.3560982 0.9912363 -0.2477014
33  ML19986a  ML19986a  DYNLL2  3.54e-61  761.9466667   896.043333 -1.3571056 0.9905052 -0.2338785
35 ML200242a ML200242a  ATP5PB  6.74e-32  466.9433333   536.130000 -1.2724626 0.9834316 -0.1993354
38 ML434311a ML434311a    PPIF  1.16e-89 2205.5633333  2427.056667 -0.8521940 0.9565589 -0.1380606
22  ML11055a  ML11055a ATP5F1A  0.00e+00 1120.7633333  1223.963333 -0.8544494 0.9557764 -0.1270787

$sig_06_12_up
   Row.names        V1      V2        V3 1_hab12_mean 2_hab06_mean     theta      prob    log2FC
10  ML10373a  ML10373a  TUBA3D  4.12e-40      5.63000     0.130000 1.3020027 0.9758102 5.4365514
19  ML32228a  ML32228a   ALOX5  5.02e-63     47.37333     2.626667 1.2705784 0.9762081 4.1727702
3  ML017434a ML017434a  RASAL1  7.08e-16     19.97000     6.850000 1.0060175 0.9512369 1.5436584
15  ML18238a  ML18238a    ANO1  6.53e-95     91.24667    31.740000 1.1762572 0.9515200 1.5234697
12 ML128426a ML128426a   DAPK1  2.92e-11     27.72333     9.690000 1.0608049 0.9543157 1.5165322
17 ML234541a ML234541a    ACTB  0.00e+00    515.19000   200.703333 0.9866691 0.9543409 1.3600400
13 ML131714a ML131714a    IRF5  1.03e-15     31.47000    12.390000 0.9787676 0.9577471 1.3448010
6   ML05027a  ML05027a    GLUL 6.34e-163    731.25333   301.133333 1.2540902 0.9753082 1.2799689
11  ML12421a  ML12421a  GLIPR2  2.30e-16     41.42333    18.743333 1.2704878 0.9761999 1.1440661
8   ML06325a  ML06325a SLC22A5  3.78e-32     10.37667     4.850000 1.0109655 0.9521032 1.0972864
23 ML463511a ML463511a   BMPER  6.76e-11     36.50000    19.466667 0.9973303 0.9502116 0.9068906
14 ML161328a ML161328a SLC34A2  9.15e-63     99.25667    59.183333 1.0045446 0.9509222 0.7459731
22 ML460824a ML460824a  SEMA5A  4.37e-19     96.72000    58.320000 1.0626167 0.9550971 0.7298235
2   ML01645a  ML01645a   DMBT1  2.62e-32    408.99333   263.626667 0.9723323 0.9564501 0.6335810
18  ML30814a  ML30814a     LPA  6.25e-57    135.35000    90.510000 1.2215464 0.9512249 0.5805458
7   ML05234a  ML05234a     VWF  4.98e-05    294.83000   234.876667 0.9830641 0.9563253 0.3279799
20 ML358815a ML358815a   RPL31  2.29e-57   4210.40667  3437.263333 1.0591995 0.9533418 0.2926992
21  ML39837a  ML39837a  NDUFA5  8.87e-23    194.23333   160.836667 0.9807969 0.9572677 0.2721945
5  ML049611a ML049611a    CDK5 3.11e-143    333.05000   276.896667 0.9707091 0.9553395 0.2663911
1   ML00985a  ML00985a   RPL34  5.22e-38    789.59333   662.196667 1.0171963 0.9517035 0.2538501
9  ML077624a ML077624a    CYCS  7.89e-46   1661.73000  1407.440000 1.0190827 0.9511756 0.2396126
16  ML22072a  ML22072a   RPS17  4.44e-66   3154.36667  2819.586667 1.1642552 0.9602358 0.1618667
4   ML03874a  ML03874a   UBA52  3.83e-85   2966.70333  2746.236667 1.0611860 0.9545495 0.1114047

$sig_12_24_down
   Row.names        V1      V2        V3 1_hab24_mean 2_hab12_mean      theta      prob     log2FC
1  ML002242a ML002242a    H1-0  7.63e-07    0.0050000     1.495000 -3.1870909 1.0000000 -8.2240017
20 ML073248a ML073248a   NPTXR  9.04e-25    0.0650000     2.423333 -1.2444216 0.9826698 -5.2204093
5   ML01611a  ML01611a   WDR20  2.34e-16    0.1366667     2.915000 -1.0847265 0.9743957 -4.4147626
29 ML174731a ML174731a  TUBA1A  0.00e+00    0.9100000    10.596667 -1.0199502 0.9802171 -3.5416002
6   ML02162a  ML02162a    CTSH  1.70e-39    7.6266667    37.770000 -1.0806999 0.9798038 -2.3081162
38  ML42011a  ML42011a   NCBP1  5.62e-14    2.5116667    10.780000 -0.8493795 0.9808863 -2.1016403
